"","doc_id","sentence","token","upos","Entity"
"2574","doc326","proud american liberal democrat believer things possible perhaps impossible musician reader traveler","musician","ADJ","Profession"
"2606","doc330","freelance journalisttv producer","producer","NOUN","Profession"
"2608","doc331","love political mind set","political","ADJ","Profession"
"2620","doc334","sports anchor presenter journalist imbokodofm","sports","NOUN","Hobbies"
"2622","doc334","sports anchor presenter journalist imbokodofm","presenter","NOUN","Profession"
"2623","doc334","sports anchor presenter journalist imbokodofm","journalist","NOUN","Profession"
"2625","doc335","author bestselling asvab dummies asvab afqt dummies asvab afqt practice questions dummies","author","NOUN","Profession"
"2634","doc335","author bestselling asvab dummies asvab afqt dummies asvab afqt practice questions dummies","practice","NOUN","Profession"
"2641","doc336","dad husband amazon trainer ebay coach online marketer blogger social media promoter","ebay","NOUN","Organization"
"2642","doc336","dad husband amazon trainer ebay coach online marketer blogger social media promoter","coach","NOUN","Profession"
"2646","doc336","dad husband amazon trainer ebay coach online marketer blogger social media promoter","social","ADJ","Profession"
"2647","doc336","dad husband amazon trainer ebay coach online marketer blogger social media promoter","media","NOUN","Profession"
"2649","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","researcher","DET","Profession"
"2652","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","serious","ADJ","Personality"
"2653","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","games","NOUN","Hobbies"
"2654","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","design","NOUN","Profession"
"2656","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","student","NOUN","Profession"
"2657","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","learning","VERB","Profession"
"2658","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","experience","NOUN","Profession"
"2659","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","learning","VERB","Profession"
"2660","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","design","NOUN","Profession"
"2663","doc337","researcher sgicoventry interested serious games design gamification student learning experience learning design principles love music","music","NOUN","Hobbies"
"2668","doc338","relationship status wit comedy writing complicated u can<U+393C><U+3E32>t laugh can<U+393C><U+3E32>t fuck wit u","writing","NOUN","Hobbies"
"2671","doc338","relationship status wit comedy writing complicated u can<U+393C><U+3E32>t laugh can<U+393C><U+3E32>t fuck wit u","ca","AUX","Organization"
"2674","doc338","relationship status wit comedy writing complicated u can<U+393C><U+3E32>t laugh can<U+393C><U+3E32>t fuck wit u","ca","NOUN","Organization"
"2703","doc342","game","game","NOUN","Profession"
"2718","doc343","pansexual genderqueer icon truly fully tired racism sexual harassment violence ableism etc fighting change proud prochoice democrat","proud","ADJ","Personality"
"2732","doc346","bet childrens youth sports dont judge","sports","NOUN","Hobbies"
"2739","doc347","london based talent management agency ufab","management","NOUN","Profession"
"2749","doc351","please nsfw erotic photographer lingerie model uf freedom girls boys just adore japanese girls check site bihappy ufd","photographer","NOUN","Profession"
"2761","doc351","please nsfw erotic photographer lingerie model uf freedom girls boys just adore japanese girls check site bihappy ufd","site","NOUN","Profession"
"2781","doc355","news junkie world travel film food lover music fan daydream believer book reader always curious check instagram httpstcordafcwpri","film","NOUN","Profession"
"2782","doc355","news junkie world travel film food lover music fan daydream believer book reader always curious check instagram httpstcordafcwpri","food","NOUN","Profession"
"2784","doc355","news junkie world travel film food lover music fan daydream believer book reader always curious check instagram httpstcordafcwpri","music","NOUN","Hobbies"
"2808","doc359","married rob kadeg gma gianna joey arminio ufufuufefmom joe tom arminio","married","VERB","Personality"
"2822","doc360","head organizational development communication httpstcounsrikh","development","NOUN","Profession"
"2835","doc362","lifelong mets fan dying c mets win ws lgm trekkie nbev ask broker tweets httpstcovxfnyqzpj livehealthy dtea get now","trekkie","X","Hobbies"
"2838","doc362","lifelong mets fan dying c mets win ws lgm trekkie nbev ask broker tweets httpstcovxfnyqzpj livehealthy dtea get now","broker","NOUN","Profession"
"2851","doc364","music","music","NOUN","Hobbies"
"2864","doc366","graph theory expert postgresql advocate global speaker vp bitnine agensgraph graph db built postgres","advocate","VERB","Profession"
"2896","doc369","song writerso u call artist","artist","NOUN","Profession"
"2897","doc370","reporter azcentral graduated idsnews email awoodsarizonarepubliccom","reporter","NOUN","Profession"
"2905","doc371","uoregon lundquist college business alum marketing mostly sports jokes politics","college","NOUN","Profession"
"2906","doc371","uoregon lundquist college business alum marketing mostly sports jokes politics","business","NOUN","Profession"
"2908","doc371","uoregon lundquist college business alum marketing mostly sports jokes politics","marketing","VERB","Profession"
"2910","doc371","uoregon lundquist college business alum marketing mostly sports jokes politics","sports","NOUN","Hobbies"
"2912","doc371","uoregon lundquist college business alum marketing mostly sports jokes politics","politics","NOUN","Hobbies"
"2926","doc374","<U+393C><U+3E32>s okay don<U+393C><U+3E32>t like everyone good tasteufauf","good","ADJ","Personality"
"2934","doc375","small moments life just make smile food foods pretty good","food","NOUN","Profession"
"2937","doc375","small moments life just make smile food foods pretty good","good","ADJ","Personality"
"2977","doc379","olympic sports fanatic ufcworldrowing competitor ufauffcuduufef columbia uiowa alum ufda world traveler ufe cat lover uf stepmom uf","sports","NOUN","Hobbies"
"2995","doc380","people read tabloids deserve lied","read","VERB","Hobbies"
"3025","doc385","music n<U+393C><U+3E32>","music","NOUN","Hobbies"
"3042","doc388","hfnurse practitioner passionate crusader health inequities feminist urban soccer mom acc cvt leader maryland liaison region director","practitioner","NOUN","Profession"
"3043","doc388","hfnurse practitioner passionate crusader health inequities feminist urban soccer mom acc cvt leader maryland liaison region director","passionate","NOUN","Personality"
"3049","doc388","hfnurse practitioner passionate crusader health inequities feminist urban soccer mom acc cvt leader maryland liaison region director","soccer","NOUN","Hobbies"
