,user_id,Description,NER,GPE,LOC,ORG,NORP,WORK_OF_ART,Other
146,14270447,"Dir. Eng. @2uinc, ex-VP Eng. @PublicisMedia, ex-@pivotal, @CarnegieMellon '11","[('@2uinc', 'PERSON'), ('@PublicisMedia', 'ORG'), ('@CarnegieMellon', 'ORG'), ('11', 'CARDINAL')]",,,"{'@PublicisMedia', '@CarnegieMellon'}",,,"{('11', 'CARDINAL'), ('@2uinc', 'PERSON')}"
147,60845754,"Parliamentary Editor; Journalist; Adventurer; Trainer. Great cook! Inspired by Caledonia Media but these Tweets are mine, all mine","[('Journalist', 'ORG'), ('Adventurer', 'ORG'), ('Trainer', 'PERSON'), ('Caledonia Media', 'ORG')]",,,"{'Journalist', 'Adventurer', 'Caledonia Media'}",,,"('Trainer', 'PERSON')"
148,3429057748,Cognitive Neuroscientist at @umn interested in Decision-making and Computational Psychiatry,"[('@umn', 'ORG'), ('Computational Psychiatry', 'PERSON')]",,,@umn,,,"('Computational Psychiatry', 'PERSON')"
149,937565587953405952,"<U+0001F42F>: Visual representing Kpop by #MMA2018 

I want to be a singer that my fans are proud of - Kim Taehyung

<U+0001F449> @/BTS_twt Enthusiasm","[('Kpop', 'ORG'), ('MMA2018 \r\n\r\n', 'PERSON'), ('Kim Taehyung', 'PERSON'), ('@/BTS_twt Enthusiasm', 'PERSON')]",,,Kpop,,,"{('Kim Taehyung', 'PERSON'), ('@/BTS_twt Enthusiasm', 'PERSON'), ('MMA2018 \r\n\r\n', 'PERSON')}"
150,1027141831795126272,This is the official Twitter account for Mogale City Local Municipality.Follow us on Instagram @mogalecity_lm,"[('Twitter', 'GPE'), ('Mogale City Local Municipality', 'FAC'), ('Instagram', 'GPE')]","{'Twitter', 'Instagram'}",,,,,"('Mogale City Local Municipality', 'FAC')"
151,486025852,jeeo aur jeene Do <U+0001F920><U+0001F44D>,"('U+0001F920><U+0001F44D', 'GPE')",U+0001F920><U+0001F44D,,,,,
152,111445769,"Nail Tech, hair stylist, and make up artist","('Nail Tech', 'ORG')",,,Nail Tech,,,
153,814796204,https://t.co/SMFC68ICyw Voice 2019 Audition in Nashville,"[('Voice 2019 Audition', 'ORG'), ('Nashville', 'GPE')]",Nashville,,Voice 2019 Audition,,,
154,1035047234,Aquinas College Lacrosse '19,"[(""Aquinas College Lacrosse '"", 'ORG'), ('19', 'CARDINAL')]",,,Aquinas College Lacrosse ',,,"('19', 'CARDINAL')"
155,44293027,"""Occasional shrieking...""",,,,,,,
156,3844269023,Comms Officer for @BecauseUCare #CapeBreton Alumni of #StFX B.Ed #NSCC PR & #CBU Arts. Cape Breton through and through.,"[('Comms Officer', 'PERSON'), ('CapeBreton', 'GPE'), ('Alumni', 'PERSON'), ('StFX', 'MONEY'), ('B.Ed', 'NORP'), ('NSCC PR & #CBU Arts', 'ORG'), ('Cape Breton', 'PERSON')]",CapeBreton,,NSCC PR & #CBU Arts,B.Ed,,"{('Cape Breton', 'PERSON'), ('Comms Officer', 'PERSON'), ('Alumni', 'PERSON'), ('StFX', 'MONEY')}"
157,906679473558265856,Little Trump 45 <U+0001F369><U+0001F1FA><U+0001F1F8> #MAGA #AmericaFirst #TRUMP2020 Support Our Troops. Support Our Veterans & Military. #ConservativeNews <U+D55C><U+AD6D><U+C5B4> <U+B274><U+C2A4><U+B3C4> <U+C788><U+C2B5><U+B2C8><U+B2E4>,"[('MAGA', 'PERSON'), ('#AmericaFirst #', 'MONEY'), ('ConservativeNews', 'MONEY')]",,,,,,"{('#AmericaFirst #', 'MONEY'), ('ConservativeNews', 'MONEY'), ('MAGA', 'PERSON')}"
158,27376823,Acting Coach. Actress.Writer.Producer. Voiceover-Artist. Director. @TalentPlus @AmbTalent,,,,,,,
159,1047939554320310273,me an cuzin granpa duzin unerstan da bigg werdz deez smert peepel uze heer,,,,,,,
160,1084437863863861248,<U+200F><U+200F><U+200F><U+062F><U+0627> <U+0633><U+0646><U+06AF><U+06C1> <U+0627><U+0632><U+0627><U+062F><U+06CC> <U+062F><U+06C1>,"('U+062F><U+06C1', 'ORG')",,,U+062F><U+06C1,,,
161,1090823533075275776,"Venezuela leaving in Caracas. Only
Forward. Resiliencia es mi palabra del 2019.
No me voy ni dedo espacios.","[('Venezuela', 'GPE'), ('Caracas', 'GPE'), ('Forward', 'PERSON'), ('Resiliencia', 'PERSON'), ('2019', 'DATE')]","{'Venezuela', 'Caracas'}",,,,,"{('Resiliencia', 'PERSON'), ('Forward', 'PERSON'), ('2019', 'DATE')}"
162,567839334,<U+0001F4A9><U+0001F47D>,,,,,,,
163,4721932163,<U+0001F9FF>match my energy.<U+0001F9FF><U+0001F1E7><U+0001F1FF><U+0001F334> BROOKLYN MAMI <U+264A><U+FE0F>POC SC: rena_summer IG: softgrlcurves,"[('energy.<U+0001F9FF><U+0001F1E7><U+0001F1FF><U+0001F334', 'PERSON'), ('U+264A><U+FE0F', 'ORG'), ('POC SC', 'PERSON')]",,,U+264A><U+FE0F,,,"{('energy.<U+0001F9FF><U+0001F1E7><U+0001F1FF><U+0001F334', 'PERSON'), ('POC SC', 'PERSON')}"
164,898796749392924672,Punjabi Music,,,,,,,
165,115587031,"OIA UGM | IR UGM 11 | UL, IRE 14","[('IR', 'ORG'), ('11', 'CARDINAL'), ('UL', 'ORG'), ('IRE 14', 'ORG')]",,,"{'IRE 14', 'IR', 'UL'}",,,"('11', 'CARDINAL')"
166,396046145,sc: breezybri817,"('breezybri817', 'CARDINAL')",,,,,,"('breezybri817', 'CARDINAL')"
167,308689440,Nothing will work unless you do. Tweets are mine but that quote is Maya Angelou's.,"(""Maya Angelou's"", 'PERSON')",,,,,,"(""Maya Angelou's"", 'PERSON')"
168,901495189252042753,Rhs '20<U+0001F4DA>. 60 180 LB <U+0001F3C8>. Philippians 4:13 <U+0001F64F> #lackofworries <U+0001F388> email osborneisaiah2112@mail.com Ashleigh Jo Wills <U+2764><U+FE0F><U+0001F478><U+0001F48D> 1-5-18,"[('Rhs', 'GPE'), ('20<U+0001F4DA>.', 'CARDINAL'), ('180', 'CARDINAL'), ('LB', 'ORG'), ('Philippians', 'NORP'), ('Jo Wills', 'PERSON'), ('1', 'CARDINAL')]",Rhs,,LB,Philippians,,"{('20<U+0001F4DA>.', 'CARDINAL'), ('1', 'CARDINAL'), ('180', 'CARDINAL'), ('Jo Wills', 'PERSON')}"
169,1267075249,saved... not Born of the corruptible seed of men but of the incorruptible seed of God.,,,,,,,
170,1090817816641658880,"Keeping it real and everyone honest. Opinions are my own, and probably that of 90% of peoples! #followback","('90%', 'PERCENT')",,,,,,"('90%', 'PERCENT')"
171,15760637,"Investor | Humanitarian.  Founder of @FullCycleFund & The Husseini Group. https://t.co/rviGJZ2oQB. Waste, in any system, is a lack of imagination.","('The Husseini Group', 'ORG')",,,The Husseini Group,,,
172,925718598,"A proud father, Lucky husband and lover of all things Curling and ball.",,,,,,,
173,457660246,Send me $5 and see what happens<U+0001F60C>           Cash App $Yesy9,"('5', 'MONEY')",,,,,,"('5', 'MONEY')"
174,2937317618,Hi.,,,,,,,
175,301976100,LIFE 'LL KILL YA,"('LL KILL YA', 'ORG')",,,LL KILL YA,,,
176,1948467320,Imma real black girl,"('Imma', 'ORG')",,,Imma,,,
177,838605667049082880,-Born & Bred in #Afghanistan. Currently live and study #PoliticalScience & #International Relations in #Washington #DC.,"[('-Born & Bred', 'ORG'), ('Afghanistan', 'GPE'), ('PoliticalScience &', 'ORG'), ('International Relations', 'ORG'), ('Washington', 'GPE'), ('DC', 'GPE')]","{'Afghanistan', 'DC', 'Washington'}",,"{'-Born & Bred', 'PoliticalScience &', 'International Relations'}",,,
178,1086868239739699201,I'm great guy,,,,,,,
179,2784003811,Loyal to Human kind!!                Civility make all disagreements tolerable!! All views expressed here are personal!!,,,,,,,
180,2287382148,<U+264E><U+FE0F> <U+0001F49C>,,,,,,,
181,930669405998125056,"|| <U+092F><U+0924><U+094B> <U+0927><U+0930><U+094D><U+092E><U+0938><U+094D><U+0924><U+0924><U+094B> <U+091C><U+092F>:||<U+0001F64F>
it's good to be good.","[('\xa0', 'ORG'), ('U+092F><U+0924><U+094B', 'ORG')]",,,"{'U+092F><U+0924><U+094B', '\xa0'}",,,
182,63911612,"Fun loving ,free spirit,  series addict,tough lover  & mother of multiples. #what you see is what you get.","[(' ', 'NORP'), (' &', 'ORG')]",,, &, ,,
183,81667811,No bio,,,,,,,
184,244542706,"runner, sports enthusiast, and blueberry grower",,,,,,,
185,896502680700334080,"#Resistance #FBR LOVE music, all genre's; love animals, anyone who harms an animal s/b in Fed prison; like baseball, go Angels, Cubs & Orioles; love to laugh!","[('#Resistance #', 'MONEY'), ('Fed', 'ORG'), ('Angels', 'ORG'), ('Cubs & Orioles', 'ORG')]",,,"{'Cubs & Orioles', 'Angels', 'Fed'}",,,"('#Resistance #', 'MONEY')"
186,3302742120,yall needa wake up,,,,,,,
187,3214409270,Maddie,,,,,,,
188,1090473748052865024,I am a Graphics Designer.,,,,,,,
189,2156218243,"Love All types of music. Love walking the beach & my furry kids.I enjoy reading,Nature~Love concerts & plays  ""Love is the ONLY Answer. Laughter ~ A Believer","[('Nature~Love', 'WORK_OF_ART'), ('Love', 'WORK_OF_ART')]",,,,,"{'Nature~Love', 'Love'}",
190,394345338,Medical student at Imperial College London| Business Management BSc at Imperial Business School | UN Humanitarian Affairs Peace Ambassador | @SfGH_UK @WeAreSfGH,"[('Imperial College London| Business Management', 'ORG'), ('Imperial Business School', 'ORG'), ('UN Humanitarian Affairs Peace', 'ORG'), ('@SfGH_UK', 'ORG')]",,,"{'Imperial Business School', 'Imperial College London| Business Management', 'UN Humanitarian Affairs Peace', '@SfGH_UK'}",,,
191,948195830019776513,Janmejaya nayak,"('Janmejaya', 'GPE')",Janmejaya,,,,,
192,775474920377778176,"I just like hanging out in NYC when I'm not sobbing about how Spongebob closed, ranting about Disney or having panic attacks about or at school.  <U+0001F3AD>PVHS Theatre<U+0001F3AD>","[('NYC', 'LOC'), ('Disney', 'ORG'), ('PVHS Theatre', 'PERSON')]",,NYC,Disney,,,"('PVHS Theatre', 'PERSON')"
193,1047477716516257793,Building a strong community of love and growth. Lets help each other reach our highest potential everyday! We are Dawn and Malik Ali <U+0001F49C>,"[('Dawn', 'PERSON'), ('Malik Ali', 'PERSON')]",,,,,,"{('Malik Ali', 'PERSON'), ('Dawn', 'PERSON')}"
194,2723864150,What's Good in Africa's Urban Contemporary Culture,"('Africa', 'LOC')",,Africa,,,,
195,756000373551271937,Instagram: mcgeemaxx,,,,,,,
196,1090726839138570241,Love reviewing and testing out all things beauty and makeup!  detailed reviews on my #influenster #instagram #youtube #followforfollow #makeup #makeupaddict,"[('#influenster', 'MONEY'), ('#instagram', 'MONEY'), ('#youtube', 'MONEY'), ('#makeup', 'MONEY')]",,,,,,"{('#influenster', 'MONEY'), ('#makeup', 'MONEY'), ('#instagram', 'MONEY'), ('#youtube', 'MONEY')}"
197,1886931668,Follow | Tweet | Retweet | Believe in yourself | <U+0001F377>,"('Retweet', 'GPE')",Retweet,,,,,
198,710409976,"Will the real slim katie, please stand up? <U+264E><U+FE0F>",,,,,,,
199,976514631630860288,Im a Geometry Dash GirlGamer Who loves Playing games and Fortnite makes me... *cringes face*. 1 Person hacked my demon stats btw after I beat Down Bass!<U+0001F923><U+0001F60D>,"[('Fortnite', 'NORP'), ('face*. 1 Person', 'DATE'), ('Bass!<U+0001F923><U+0001F60D', 'ORG')]",,,Bass!<U+0001F923><U+0001F60D,Fortnite,,"('face*. 1 Person', 'DATE')"
200,1090797900953776128,News Producer for @10newsWTSP | WVU Grad | Maryland <U+27A1><U+FE0F> Florida | #LetsGoCaps,"[('@10newsWTSP', 'CARDINAL'), ('WVU Grad |', 'PERSON'), ('Maryland', 'GPE'), ('Florida', 'GPE'), ('LetsGoCaps', 'MONEY')]","{'Florida', 'Maryland'}",,,,,"{('WVU Grad |', 'PERSON'), ('@10newsWTSP', 'CARDINAL'), ('LetsGoCaps', 'MONEY')}"
201,1030692684921327616,Successful businesswoman and CEO of ZipCoin Exchange- the technology of the future. #cryptocurrency #blockchain #EOS #ICO #exchange #zip #education #awareness,"[('ZipCoin Exchange-', 'ORG'), ('#blockchain', 'MONEY'), ('#EOS', 'MONEY'), ('#education', 'MONEY'), ('#', 'CARDINAL')]",,,ZipCoin Exchange-,,,"{('#blockchain', 'MONEY'), ('#education', 'MONEY'), ('#EOS', 'MONEY'), ('#', 'CARDINAL')}"
202,51158075,Unlocking Individuals & Organizations Greatness!,,,,,,,
203,162355629,Don't Ask What I am upto ? keep checking my tweet ;) Writer | Peace creator |Interior Designer |Creative head-Shreya Designs|Ex-Banker|Aspiring CA,"[('Writer | Peace', 'ORG'), ('|Interior Designer', 'ORG'), ('CA', 'PERSON')]",,,"{'|Interior Designer', 'Writer | Peace'}",,,"('CA', 'PERSON')"
204,296193007,23. Chairman for GPMS Selangor. A Proud Malaysian <U+0001F1F2><U+0001F1FE> Truth will always prevail,"[('23', 'CARDINAL'), ('A Proud Malaysian', 'PERSON'), ('\x93Truth', 'ORG')]",,,Truth,,,"{('A Proud Malaysian', 'PERSON'), ('23', 'CARDINAL')}"
205,1287764330,Ice cream connoisseur. Mennonite. Audiophile.,"('Audiophile', 'ORG')",,,Audiophile,,,
206,1090784355394424832,"Turn notification  on and let have fan.
<U+0001F57A><U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F>

seriously I got natin to say <U+0001F911><U+0001F602>

follow for follow<U+0001F3C3><U+0001F57A>

fill my speed always online to follow back<U+2665><U+FE0F>","[('\r\n\r\n', 'PERSON'), ('\r\n\r\n', 'PERSON'), ('\r\n\r\n', 'PERSON')]",,,,,,"('\r\n\r\n', 'PERSON')"
207,2747428504,your future psychiatrist <U+26A1><U+FE0F>,,,,,,,
208,149032359,Digital advertiser. Braves fan relocated to Texas.  Loving the lone star state,"[('Digital', 'ORG'), ('Braves', 'ORG'), ('Texas', 'GPE')]",Texas,,"{'Digital', 'Braves'}",,,
209,466130287,"Husband to my beautiful wife Carrie, proud father of 2, divided house FSU <U+0001F3C8> UF, fan Michigan <U+0001F3C8> Eagles #resistance","[('Carrie', 'PERSON'), ('2', 'CARDINAL'), ('UF', 'GPE'), ('Michigan', 'GPE')]","{'Michigan', 'UF'}",,,,,"{('Carrie', 'PERSON'), ('2', 'CARDINAL')}"
210,795869134802153472,<U+0001F1F8><U+0001F1FB>,"('U+0001F1F8><U+0001F1FB', 'ORG')",,,U+0001F1F8><U+0001F1FB,,,
211,25582080,Dont add me in gc and bio train. Im not here for that. Im only here for the Legendary queen herself!!! Miss MARIAH FUCKING CAREY!!!,"('Legendary', 'GPE')",Legendary,,,,,
212,52705470,"Diseñador Gráfico.  Padre, Hijo y Amigo...","[('Diseñador Gráfico', 'PERSON'), ('Padre', 'FAC'), ('Hijo y Amigo', 'PRODUCT')]",,,,,,"{('Padre', 'FAC'), ('Diseñador Gráfico', 'PERSON'), ('Hijo y Amigo', 'PRODUCT')}"
213,701630153,yeah sound brother HH,"('HH', 'GPE')",HH,,,,,
214,1080962769753722880,singhaniya,,,,,,,
215,2326696343,DeC29 Jersey girl <U+26A1><U+FE0F> rest up skii,"('DeC29 Jersey', 'GPE')",DeC29 Jersey,,,,,
216,16658639,School transformation for the new millennium,"('the new millennium', 'DATE')",,,,,,"('the new millennium', 'DATE')"
217,854331636372176896,insta ~ eleanor.rose.tap,,,,,,,
218,1041992186689011713,"Hi I'm Jesse, I Love my family especially my sister @shopa1986. <U+0001F609> <U+2764> 
She is the best. I'm also a huge fan of @ShawnMendes like my sister is. <U+0001F44D>","[('Jesse', 'PERSON'), ('U+0001F609', 'PERSON')]",,,,,,"{('U+0001F609', 'PERSON'), ('Jesse', 'PERSON')}"
219,265349077,"Aviation consultant, traveller, husband to Ramani and father to Evan. steven@skylightaviation.com","('Evan', 'GPE')",Evan,,,,,
220,15018428,"News, D.C., music, film, food, theater, books, drinks, sports and more from The Washington Post Express.","[('D.C.', 'GPE'), ('The Washington Post Express', 'ORG')]",D.C.,,The Washington Post Express,,,
221,387533210,Rest up unc <U+0001F47C><U+0001F3FE> #FreeBuddha,"('FreeBuddha', 'MONEY')",,,,,,"('FreeBuddha', 'MONEY')"
222,3383604664,I'm just me and that's who I am,,,,,,,
223,520941739,ill be in the cannabis industry soon,,,,,,,
224,43378466,Considered one of the most thorough and insightful analysis of the CRE arena. Boston Media group dissecting the Investment real estate asset market.,"[('CRE', 'ORG'), ('Boston Media', 'ORG'), ('Investment', 'ORG')]",,,"{'CRE', 'Investment', 'Boston Media'}",,,
225,1623707936,"Transgender<U+0001F984>, Italian<U+0001F1EE><U+0001F1F9>, Guatemalan<U+0001F1EC><U+0001F1F9>.","[('Italian', 'NORP'), ('Guatemalan', 'GPE')]",Guatemalan,,,Italian,,
226,3042447401,#Remain <U+0001F1EA><U+0001F1FA> Joni and Soul Music fan. Whats Going On? #Life,"[('Joni', 'PERSON'), ('Soul Music', 'WORK_OF_ART'), ('Life', 'MONEY')]",,,,,Soul Music,"{('Joni', 'PERSON'), ('Life', 'MONEY')}"
227,3122517955,Former UT Chemical Engineering. Current UT government. Future pilot.,"('UT Chemical Engineering', 'ORG')",,,UT Chemical Engineering,,,
228,68021980,Businessman. Entrepreneur. Investor. Business Developer. Leader. . Former Linebacker for NC State Univ ( GO PACK! ),"[('Businessman', 'ORG'), ('Linebacker', 'PERSON'), ('NC State Univ ( GO', 'ORG')]",,,"{'NC State Univ ( GO', 'Businessman'}",,,"('Linebacker', 'PERSON')"
229,568507016,Our vision is to develop a global standard of excellence in the cannabis industry.,,,,,,,
230,379489810,"Taken 06/06/16 <U+2764><U+2764><U+2764><U+2764>
Daddy to baby Kylor <U+0001F476>
AC<U+26A1>DC is my Favorite Band! 
Inked x3<U+0001F489><U+0001F489>
Fishing <U+0001F3A3><U+0001F1E8><U+0001F1E6>","[('U+2764><U+2764><U+2764><U+2764', 'PERSON'), ('Kylor', 'PERSON'), ('AC', 'PERSON'), ('Favorite Band', 'WORK_OF_ART'), ('U+0001F3A3><U+0001F1E8><U+0001F1E6', 'PERSON')]",,,,,Favorite Band,"{('U+2764><U+2764><U+2764><U+2764', 'PERSON'), ('U+0001F3A3><U+0001F1E8><U+0001F1E6', 'PERSON'), ('AC', 'PERSON'), ('Kylor', 'PERSON')}"
231,2764432175,Unless you're Native American your ancestors are immigrants. America embraces all people. Our differences is what make us strong. #TrumpTrolls w/b blocked.,"[('Native American', 'NORP'), ('America', 'GPE'), ('#TrumpTrolls', 'MONEY')]",America,,,Native American,,"('#TrumpTrolls', 'MONEY')"
232,1043230495595741184,CPTSD Support and Narcissistic Abuse Recovery Ministry,"('Narcissistic Abuse Recovery Ministry', 'ORG')",,,Narcissistic Abuse Recovery Ministry,,,
233,1488439950,"Live by Design!!! Mother, Dream Builder Coach. My mission is to help you transform your possibilities into reality.",,,,,,,
234,540868756,chasing curiosity <U+0001F31F> instagram: laarnikayle,,,,,,,
235,1073640683079196677,BTS saved me!!,"('BTS', 'ORG')",,,BTS,,,
236,1085442954834006016,Inspiring quotes to motivate life <U+0001F495> || Follow for more happy Thoughts <U+2764>,,,,,,,
237,82000157,"professional sleeper. professional researcher. Love films, sherlock holmes, the beach, laughter.",,,,,,,
238,453459748,I,,,,,,,
239,1081192531143127043,am Aminu bello from yola south LGA of Adamawa State,"[('Aminu', 'DATE'), ('LGA', 'GPE'), ('Adamawa State', 'ORG')]",LGA,,Adamawa State,,,"('Aminu', 'DATE')"
240,181820119,contact me: Patrick_ryan76@yahoo.com  musical genius,"[('Patrick_ryan76@yahoo.com', 'ORG'), (' ', 'NORP')]",,,Patrick_ryan76@yahoo.com, ,,
241,1078519449320333313,Y'all can call me @TheGaywaterson 's baby <U+0001F921>                       Follow my other acc @bangirl_crack,"[('@TheGaywaterson', 'ORG'), ('                      ', 'PERSON')]",,,@TheGaywaterson,,,"('                      ', 'PERSON')"
242,905155534092988418,News Sports WWE Government & Politics,"('News Sports WWE Government & Politics', 'ORG')",,,News Sports WWE Government & Politics,,,
243,737151984155959296,Specialize in Bird Law.,,,,,,,
244,413256317,never be sorry for enjoying this life<U+2661>,,,,,,,
245,2921857474,17 <U+2652><U+FE0F>,"('17', 'CARDINAL')",,,,,,"('17', 'CARDINAL')"
246,2438839774,"19 <U+0001F393>, <U+26BD><U+FE0F>","('\x9119', 'CARDINAL')",,,,,,"('\x9119', 'CARDINAL')"
247,1060931736891092994,"Super Bowl Free Game Live 
NFL Game Live Stream 2019","[('Super Bowl Free Game Live', 'EVENT'), ('NFL Game Live Stream', 'ORG'), ('2019', 'DATE')]",,,NFL Game Live Stream,,,"{('2019', 'DATE'), ('Super Bowl Free Game Live', 'EVENT')}"
248,1307624052,"I am a father to the cutest triplets, a small business owner, and a husband to the best wife in the world!",,,,,,,
249,1054818994564284417,"Youtuber, Podcast Host, Blogger, Hip-Hop Fan, Self-Employed Sports Analysist Ex-student @OhMediaSchool, Greeter: @HomeDepot","[('Youtuber', 'GPE'), ('Podcast Host', 'GPE'), ('Blogger', 'GPE'), ('Hip-Hop Fan', 'PERSON'), ('Self-Employed Sports', 'ORG'), ('Greeter', 'PERSON')]","{'Youtuber', 'Blogger', 'Podcast Host'}",,Self-Employed Sports,,,"{('Greeter', 'PERSON'), ('Hip-Hop Fan', 'PERSON')}"
