"","doc_id","sentence","token","upos","Entity"
"2560","doc277","httpstcosrjqaibx guaranteed fast reliable bulk sms gsm data base mobile marketing web mobile app dev whatsapp","web","NOUN","Profession"
"2561","doc277","httpstcosrjqaibx guaranteed fast reliable bulk sms gsm data base mobile marketing web mobile app dev whatsapp","mobile","ADJ","Profession"
"2568","doc278","previously csmonitor indymonthly proud butleru bulldog avid spotify junkie","proud","ADJ","Personality"
"2572","doc278","previously csmonitor indymonthly proud butleru bulldog avid spotify junkie","spotify","ADJ","Organization"
"2582","doc279","lekki lagos state nigeria hip hop occupations rapper singer instruments vocal piano ceo enterprinuer","singer","NOUN","Profession"
"2585","doc279","lekki lagos state nigeria hip hop occupations rapper singer instruments vocal piano ceo enterprinuer","piano","NOUN","Hobbies"
"2593","doc280","wmc states chamber commerce largest business trade association dedicated making wisconsin competitive state nation","business","NOUN","Profession"
"2613","doc282","proud african tangible vision aiming high hand work","proud","ADJ","Personality"
"2621","doc283","university utah college humanities question issues consider impacts connect ideas uhumanities","university","NOUN","Profession"
"2623","doc283","university utah college humanities question issues consider impacts connect ideas uhumanities","college","NOUN","Profession"
"2636","doc285","modeltalentdanceractress business owner fashion lover httpstcohzanwwjbyj email sherryphagmailcom","business","NOUN","Profession"
"2652","doc287","proud mom wife borninkhofjoe communitymatters","proud","ADJ","Personality"
"2659","doc289","savant intellectual history humanities philosophy free thinker politically independent humanist aviator bassistmusican motorcyclist","intellectual","ADJ","Personality"
"2675","doc291","ufb daughter american marine uffauff siciliangerman american uffauff maga uffauff kag uffauff vets uffauff freespeechadvocate uffauff draintheswamp wwgwga uffauffufb","marine","NUM","Profession"
"2709","doc295","kornwill designs design development business consulting firm specialize identity graphic web design development","design","NOUN","Profession"
"2710","doc295","kornwill designs design development business consulting firm specialize identity graphic web design development","development","NOUN","Profession"
"2711","doc295","kornwill designs design development business consulting firm specialize identity graphic web design development","business","NOUN","Profession"
"2716","doc295","kornwill designs design development business consulting firm specialize identity graphic web design development","graphic","ADJ","Profession"
"2717","doc295","kornwill designs design development business consulting firm specialize identity graphic web design development","web","NOUN","Profession"
"2718","doc295","kornwill designs design development business consulting firm specialize identity graphic web design development","design","NOUN","Profession"
"2719","doc295","kornwill designs design development business consulting firm specialize identity graphic web design development","development","NOUN","Profession"
"2723","doc296","hbo films writerexecutive producer cnn political contributor former real time bill maher writer hbo billmaher hbogo hbo billmaher cnn","producer","NOUN","Profession"
"2725","doc296","hbo films writerexecutive producer cnn political contributor former real time bill maher writer hbo billmaher hbogo hbo billmaher cnn","political","ADJ","Profession"
"2732","doc296","hbo films writerexecutive producer cnn political contributor former real time bill maher writer hbo billmaher hbogo hbo billmaher cnn","writer","NOUN","Profession"
"2747","doc298","information strategist integrating tech km comms mom two singer music junkie budding photographer viva peru","information","NOUN","Profession"
"2755","doc298","information strategist integrating tech km comms mom two singer music junkie budding photographer viva peru","singer","ADJ","Profession"
"2756","doc298","information strategist integrating tech km comms mom two singer music junkie budding photographer viva peru","music","NOUN","Hobbies"
"2759","doc298","information strategist integrating tech km comms mom two singer music junkie budding photographer viva peru","photographer","NOUN","Profession"
"2789","doc302","future corporate boss religon rastafari jamaican trinidadian atalien uauffeuffuffufefuff gsu udufef","corporate","ADJ","Profession"
"2800","doc303","official twitter account homann ag solutions","twitter","NOUN","Organization"
"2801","doc303","official twitter account homann ag solutions","account","NOUN","Profession"
"2809","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","experience","NOUN","Profession"
"2811","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","professional","ADJ","Profession"
"2812","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","design","NOUN","Profession"
"2821","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","happy","ADJ","Personality"
"2823","doc305","virginia business monthly magazine mix reporting economy public policy law higher education","business","NOUN","Profession"
"2825","doc305","virginia business monthly magazine mix reporting economy public policy law higher education","magazine","NOUN","Profession"
"2833","doc305","virginia business monthly magazine mix reporting economy public policy law higher education","education","NOUN","Profession"
"2843","doc309","cc football httpstcoygqhrbt","football","NOUN","Hobbies"
"2846","doc310","citizen student proudly ufeeuff","student","NOUN","Profession"
"2860","doc313","fun im guide instead sell love good dadjoke licensed realtor portland letstour","guide","NOUN","Profession"
"2864","doc313","fun im guide instead sell love good dadjoke licensed realtor portland letstour","good","ADJ","Personality"
"2866","doc313","fun im guide instead sell love good dadjoke licensed realtor portland letstour","licensed","VERB","Profession"
"2897","doc315","ufim metalheadufwhos vegan uf fight animal rights ufe love boston pro sports ubeufefufcufcufd important badass beard ufduffb","sports","NOUN","Hobbies"
"2903","doc316","photographer","photographer","NOUN","Profession"
"2904","doc317","doctor veterinary medicine dvm rancherlegal immigrant brazilstable geniusmaganra nd amolon labe main account suspended tyrants","doctor","NOUN","Profession"
"2905","doc317","doctor veterinary medicine dvm rancherlegal immigrant brazilstable geniusmaganra nd amolon labe main account suspended tyrants","veterinary","NOUN","Profession"
"2916","doc317","doctor veterinary medicine dvm rancherlegal immigrant brazilstable geniusmaganra nd amolon labe main account suspended tyrants","account","NOUN","Profession"
"2927","doc318","reporting abcnews western australias great southern former abcrural reporter ask long wa country hour","reporter","NOUN","Profession"
"2933","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","basketball","NOUN","Hobbies"
"2934","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","arts","NOUN","Hobbies"
"2938","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","music","NOUN","Hobbies"
"2939","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","guitar","NOUN","Hobbies"
"2948","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","office","NOUN","Profession"
"2950","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","chairman","NOUN","Profession"
"2952","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","office","NOUN","Profession"
